NamaBarang,JumlahBarang,type,category,confidenceLevel,explanation,quantity
CRUDE PALM OIL,975560.0,product,Primary,1.0,Crude palm oil is a product derived from the oil palm fruit.,0
Ongkos Angkut TBS Div 3,977940.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Local Sales Crude Palm Oil Curah ,987470.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,5000.0
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSMUARA KANDIS MILL KE BULKING BOOM BARU DO  2850CPO285020C094,988210.0,product,Primary,1.0,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSMUARA KANDIS MILL KE BULKING BOOM BARU DO  2850CPO285020C094,2850
Tuslaag TBS Div 3,989690.0,service,Maintenance/Repair Service,0.8,Tuslaag TBS Div 3 is a maintenance and repair service for oil palm processing equipment.,1
Ongkos Angkut CPO,995910.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for palm oil products.,1
Ongkos Angkut CPO,996620.0,service,Transport service,0.8,Ongkos Angkut CPO is a transportation service for oil palm fruit.,1
Ongkos Angkut TBS Div 3,997150.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider for oil palm fruit.,0
CRUDE PALM OIL  MINYAK SAWIT ,997171.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100
ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSMUARA KANDIS MILL KE BULKING BOOM BARU DO  2850CPO285020C095,998670.0,product,Primary,1.0,ONGKOS ANGKUT CPO CRUDE PALM OIL DARI PKSMUARA KANDIS MILL KE BULKING BOOM BARU DO  2850CPO285020C095,2850
CPO MINYAK SAWIT,1000000.0,product,Primary,1.0,CPO Minyak Sawit is a type of palm oil that is derived from the fruit of the oil palm tree.,0
CRUDE PALM OIL  028RSILCPOXI2021,1000000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL  046LSMLCPOVI2021,1000000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL SESUAI KONTRAK PERJANJIAN JUAL BELI 0056SCHOJKTRWKMIV2021,1000000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL SESUAI KONTRAK PERJANJIAN JUAL BELI 0057SCHOJKTRWKMIV2021,1000000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL SESUAI KONTRAK PERJANJIAN JUAL BELI 0118SCHOJKTRWKMVIII2021,1000000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Pembayaran CPO Atas Kontrak Jual Beli No  034SMLCBUCPOX2021,1000000.0,service,Maintenance/Repair Service,0.8,The text refers to the payment of a service contract for maintenance and repair of oil palm trees.,1
Ongkos Angkut CPO,1001020.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for palm oil products.,1
CRUDE PALM OIL SESUAI KONTRAK PERJANJIAN JUAL BELI 0063SCHOJKTRWKMV2021 PERIODE  0104 Juli 2021,1001382.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
RBD PALM KERNEL STEARINE MB,1003253.0,product,Primary,1.0,RBD Palm Kernel Stearine MB is a product made from palm kernel oil.,100
CRUDE PALM OIL SESUAI KONTRAK PERJANJIAN JUAL BELI 0056SCHOJKTRWKMIV2021 PERIODE  2125 Mei 2021,1003653.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,1006610.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Crude Palm Oil,1006820.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
Tuslaag CPO,1007710.0,product,Primary,1.0,Tuslaag CPO is a type of palm oil product.,0
JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT KE BULKING RENGAT,1010370.0,service,Transport service,1.0,JASA ANGKUT CPO DARI PABRIK MEGANUSA INTISAWIT KE BULKING RENGAT is a transportation service for palm oil from the factory Meganusa Intisawit to the bulk storage location.,1
Ongkos Angkut TBS Div 1,1014540.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider for oil palm fruit.,1
CRUDE PALM OIL,1016070.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100
Ongkos Angkut TBS DIV 4,1016160.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Crude Palm Oil,1016340.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Tuslaag TBS Div 1,1025830.0,service,Transport service,0.85,Tuslaag TBS Div 1 is a transportation service provider.,1
Ongkos Angkut TBS Div 2,1042570.0,service,Transport Service,1.0,Ongkos Angkut is a transport service provider for oil palm fruit,0
ONGKOS ANGKUTAN LAUT KAPAL KM SAMUDRO ENDAH MUAT INTI SAWIT DARI KENDAWANGAN KE LAMPUNG,1061820.0,service,Transport service,1.0,ONGKOS ANGKUTAN LAUT KM SAMUDRO ENDAH MUAT INTI SAWIT DARI KENDAWANGAN KE LAMPUNG is a transport service for palm oil from Ken Dawangan to Lamung,1
Ongkos Angkut TBS Div 6,1062450.0,service,Transport service,0.8,Ongkos Angkut TBS Div 6 is a transportation service provider.,1
TBS PERIODE 24 MEI 2021,1073138.125,service,Maintenance/Repair Service,0.8,The text mentions 'TBS PERIODE' which is a service provider for palm oil processing.,1
TBS PERIODE 2425 JULI 2021,1075269.25,service,Maintenance/Repair Service,0.8,The text mentions 'TBS PERIODE' which is a service provider for palm oil processing.,1
Ongkos Angkut TBS DIV 6,1082240.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS DIV 1,1092670.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider,1
Crude Palm Oil,1100000.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
Crude Palm Oil CPO HS Code  15111000,1100000.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,1100244.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
ONGKOS ANGKUT CPO DONOMOR  1451CPO145121T030,1103040.0,service,Transport service,0.8,ONGKOS ANGKUT CPO DONOMOR is a transportation service for palm oil products.,1451
Ongkos Angkut TBS Div 4,1103310.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,0
Ongkos Angkut TBS DIV 4,1108430.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,0
Ongkos Angkut TBS DIV 1,1108480.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS DIV 5,1109120.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
CRUDE PALM OIL,1111090.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS DIV 6,1116710.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Tuslaag TBS Div 3,1134990.0,service,Maintenance/Repair Service,0.8,Tuslaag TBS Div 3 is a maintenance and repair service provider for oil palm processing machines.,1
Ongkos Angkut TBS Div 5,1136430.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
BIAYA PENGOLAHAN PALM PRODUCT,1158338.0,service,Maintenance/Repair Service,0.8,"Based on the text, it is a service related to the maintenance and repair of palm products.",1
Crude Palm Oil,1173940.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS Div 3,1174660.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Crude Palm Oil CPO,1200000.0,product,Primary,1.0,Crude Palm Oil (CPO) is a primary product of the oil palm fruit.,0
CRUDE PALM OIL SESUAI KONTRAK PERJANJIAN JUAL BELI 0065SCHOJKTRWKMV2021 PERIODE  0104 Juli 2021,1200147.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Crude Palm Oil CPO HS Code  15111000,1200644.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,100
Ongkos Angkut TBS DIV 7,1211930.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS Div 1,1220790.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider for oil palm fruit.,1
Ongkos Angkut TBS Div 2,1232810.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,0
CRUDE PALM OIL,1257680.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
85 Uang Muka  Crude Palm Oil                                                                       Contract No GSBLCPO00821,1275000.0,product,Primary,1.0,Uang Muka Crude Palm Oil is a primary product of the oil palm fruit.,85
85 Uang Muka  Crude Palm Oil                                                                      Contract No GSBLCPO01021,1275000.0,product,Primary,1.0,Palm oil fruit is a primary product of the oil palm tree.,85
CRUDE PALM OIL,1279890.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100.0
Ongkos Angkut TBS Div 4,1288330.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS Div 4,1293320.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,0
BIAYA PENGOLAHAN PALM PRODUCT,1300670.0,service,Maintenance/Repair Service,0.8,"Based on the text, it seems that the product is related to maintenance and repair services for palm products.",1
Crude Palm Oil,1302233.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Crude Palm Oil,1315220.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,1343410.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS Div 3,1354120.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
CRUDE PALM OIL,1366320.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS Div 4,1389510.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS Div 1,1390520.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider,1
CRUDE PALM OIL,1391436.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS Div 4,1419620.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
TBS PERIODE 2930 MARET 2021,1441615.5,service,Maintenance/Repair Service,0.8,TBS PERIODE 2930 MARET 2021 is a maintenance and repair service for oil palm trees.,1
Crude Palm Oil,1450000.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,1487774.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Ongkos Angkut TBS Div 3,1489900.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Uang Muka CPO Atas Kontrak Jual Beli No  044SMLCBUCPOXI2021,1500000.0,product,Primary,1.0,Uang Muka CPO Atas Kontrak Jual Beli No  044SMLCBUCPOXI2021 is a product of palm oil fruit.,1
Uang Muka CPO Atas Kontrak Jual Beli No008SMLCBUCPOII2021,1500000.0,product,Primary,1.0,Uang Muka CPO Atas Kontrak Jual Beli No008SMLCBUCPOII2021 is a palm oil product.,1
Uang Muka CPO atas Kontrak Jual Beli No  041SMLCBUCPOXI2021,1500000.0,product,Primary,1.0,Uang Muka CPO atas Kontrak Jual Beli No  041SMLCBUCPOXI2021 is a palm oil product.,1
PENGANGKUTAN CPO DENGAN TB MITRA KENCANA XIV DAN BG SUMBER KENCANA XII DARI JAMBI KE BELAWAN,1500173.0,service,Transport service,1.0,Pengangkutan CPO dengan TB Mitra Kencana XIV dan BG Sumber Kencana XII dari Jambi ke Belawan,1
Ongkos Angkut CPO,1505640.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for palm oil products.,1
TBS JULI 2021,1507784.0,service,Maintenance/Repair Service,0.8,TBS JULI 2021 is a maintenance and repair service provider for oil palm processing machines and equipment.,0
Ongkos Angkut TBS Div 5,1529860.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS DIV 1,1546060.0,service,Transport service,0.8,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS Div 5,1561020.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS Div 1,1563040.0,service,Transport service,0.9,Ongkos Angkut is a transportation service provider,1
Ongkos Angkut TBS Div 3,1576340.0,service,Transport service,1.0,Ongkos Angkut is a transportation service provider,0
ONGKOS ANGKUTAN LAUT KAPAL KM DAIEI MUAT INTI SAWIT DARI TANJUNGPANDAN KE LAMPUNG,1600000.0,service,Transport service,1.0,ONGKOS ANGKUTAN LAUT KM DAIEI MUAT INTI SAWIT DARI TANJUNGPANDAN KE LAMPUNG is a transportation service for palm oil from Tanjungpandan to Lampung,1
TBS PERIODE 0203 AGUSTUS 2021,1615153.5,service,Maintenance/Repair Service,0.8,The text mentions 'TBS PERIODE' which is a maintenance and repair service for oil palm fruit.,1
Ongkos Angkut TBS Div 1,1623480.0,service,Transport service,0.8,Ongkos Angkut is a transportation service provider for oil palm fruit,1
CRUDE PALM OIL,1643568.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100.0
TBS PERIODE 3031 OKTOBER 2021,1699498.75,service,Transport service,0.8,TBS PERIODE 3031 OKTOBER 2021 is a transportation service for palm oil products.,1
ONGKOS ANGKUTAN LAUT KAPAL KM SHINEI MUAT INTI SAWIT DARI PANGKALBALAM KE DUMAI,1700000.0,service,Transport service,0.8,ONGKOS ANGKUTAN LAUT KM SHINEI MUAT INTI SAWIT DARI PANGKALBALAM KE DUMAI is a transportation service for palm oil products,1
Crude Palm Oil,1700205.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
PALM KERNEL,1702350.0,product,Primary,1.0,"Palm kernel is a part of the oil palm fruit and is used for various purposes such as animal feed, biofuel, and industrial applications.",0
Crude Palm Oil,1711473.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Tuslaag TBS Div 3,1712320.0,service,Maintenance/Repair Service,0.8,Tuslaag TBS Div 3 is a maintenance and repair service provider for oil palm processing machines.,1
TBS NOVEMBER 2021,1723124.0,service,Maintenance/Repair Service,0.8,"The text mentions 'November 2021', which suggests that the service is related to maintenance or repair of equipment or facilities in November 2021.",1
Crude Palm Oil,1749822.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
CRUDE PALM KERNEL OIL,1749948.0,product,Primary,1.0,Crude palm kernel oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,1800000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
CRUDE PALM OIL,1800160.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100
Crude Palm Oil,1901557.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
Crude Palm Oil,1967620.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
Claim Mutu Premium CPO,1968990.0,product,Primary,1.0,Palm oil fruit is a primary product of oil palm plantations.,0
CRUDE PALM OIL,1984337.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,100.0
Crude Palm Oil,1994227.0,product,Primary,1.0,Crude Palm Oil is a primary product of the oil palm fruit.,0
CPO,1999761.0,product,Primary,1.0,Crude Palm Oil (CPO) is a primary product of the oil palm fruit.,100
CRUDE PALM OIL CPO HS CODE15111000,2000000.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
MINYAK KELAPA SAWIT,2000000.0,service,Maintenance/Repair Service,0.8,"The text refers to the maintenance and repair of palm oil processing machines and equipment, which falls under the category of maintenance service.",1
PALM KERNEL EXPELLER,2000000.0,product,Primary,1.0,Palm kernel expeller is a primary product of oil palm fruit.,0
Pembayaran CPO Atas Kontrak Jual Beli No  028SMLCBUCPOVIII2021,2000000.0,service,Maintenance/Repair Service,0.9,The text refers to the payment of a service contract for maintenance and repair of palm oil processing equipment.,1
Uang Muka CPO Atas Kontrak Jual Beli No  029SMLCBUCPOVIII2021,2000000.0,product,Primary,1.0,Uang Muka CPO Atas Kontrak Jual Beli No  029SMLCBUCPOVIII2021 is a product of palm oil fruit.,1
Biaya pengangkutan CPO dengan TB Sungai Raya  Tkg Alfa Sarana dari Jambi ke Lubuk Gaung,2000004.0,service,Transport service,1.0,"Biaya pengangkutan CPO dengan TB Sungai Raya refers to the cost of transporting crude palm oil (CPO) using TB Sungai Raya, which is a transportation service provider.",0
Crude Palm Oil,2000006.0,product,Primary,1.0,Crude palm oil is a primary product of the oil palm fruit.,0
RBD PALM KERNEL STEARINE MB,2000570.0,product,Primary,1.0,RBD Palm Kernel Stearine MB is a product made from palm kernel oil,500
Ongkos Angkut CPO,2001760.0,service,Transport service,1.0,Ongkos Angkut CPO is a transportation service for oil palm fruit,1
Tuslaag  No Kontrak  1451  CPO  1451  21  T033,2003180.0,product,Primary,1.0,Tuslaag No Kontrak is a product of palm oil fruit.,1451
Uang muka 50 angkutan CPO dari Bumi Harjo Kumai ke Tarahan Lampung via TB Zungaro Laut  TK SM Majesty 218 sebanyak ,2004058.0,product,Primary,1.0,Uang muka 50 angkutan CPO dari Bumi Harjo Kumai ke Tarahan Lampung via TB Zungaro Laut  TK SM Majesty 218 sebanyak ...,50
